event_slug,game_id,team_rows
playoffs_split1,bf8884db762499d7b2b60ff61fb32a40,20
playoffs_split1,c7407d2bafe18e142c8b13627e46e0be,20
playoffs_split1,cb7cc7a3e0ef7a1a7ed051803ba87e58,20
playoffs_split1,cb809251d2cf744346f7fdbd42e4c6df,20
playoffs_split1,cda9394a052bf7225b7e41d935dbd641,20
playoffs_split1,ce828921662811ef1a3b3528c431d08d,20
playoffs_split1,d9a4c229b31837cac2033216ba955879,20
playoffs_split1,dd70e5d4edcdf4ff052b44a3923199a3,20
playoffs_split1,e324cc3ff8320c6287c58daba424baea,20
playoffs_split1,ee55457bbf0e1e207fd7d9f865cb3719,20
playoffs_split1,f1c203a2292263e20293bd288202b5b3,20
playoffs_split1,f1d7a87f3b090b9bec8b408c43bb8214,20
playoffs_split1,f3bda6de85e8aa884bbb1c5c8734ef76,20
playoffs_split1,f41f2816be64ec813f9b263e19eed905,20
playoffs_split1,f59a2d3f2ae6f35f5c7ee3d953321c03,20
playoffs_split1,fa55aec6c52b4f25eb47efd5a58a2f6c,20
playoffs_split2,01fc49af74473da1609b7569a66e8e66,20
playoffs_split2,05542ba24da000e315920fbf9b058717,20
playoffs_split2,05c0ae752bf73ac7c9c25627632cb813,20
playoffs_split2,09e9acd966284f9c82e5de8050b0d783,20
playoffs_split2,0c3ef259f70dcb9866e35b5b171f3eae,20
playoffs_split2,0cf62b2688614083d5fbad66a0d3406c,20
playoffs_split2,15d3c342772b7cbff858e8069566186b,20
playoffs_split2,16f1993e38e3978c4265c644a16331a6,20
playoffs_split2,1764d66cac0d2f34eb4883b70504757d,20
playoffs_split2,19f54fbfdf5924a92d6922107de344d4,20
playoffs_split2,26d36b9398e3ad85e5b5fe09e1bf47c9,20
playoffs_split2,275e184bc5140025802488077fc1df1e,20
playoffs_split2,2d1a672d5ac57f70dc86f1df5c4f1adc,20
playoffs_split2,2eb300f0980cead7be55211819be7939,20
playoffs_split2,33cabe80da75b2a309a08e3e1fc775c6,20
playoffs_split2,34ed3a86afbb32903b7ba7d630d99473,20
playoffs_split2,413a41086828b1d5e7e0b2abcb42eed8,20
playoffs_split2,41ee6f522fb17eb8605ce47d4adb8883,20
playoffs_split2,43690bdcfda972bc0dacf58dbc86de60,20
playoffs_split2,43690bdcfda972bc0dacf58dbc86de61,20
playoffs_split2,4bfd142fc369e4e7736d3167c9eaea8a,20
playoffs_split2,4fa747301a8fc06c079f1767bee830f4,20
playoffs_split2,584ac0b907c3776a5d469b32ba778be5,20
playoffs_split2,5bc265e64750021b1831786c74a8a330,20
playoffs_split2,5ecc425684c64023c642044dd43b0ab2,20
playoffs_split2,7014acc3af308cd9db884d890f93a06d,20
playoffs_split2,735d09cf93f9b42a90c6d8965bf4a4fd,20
playoffs_split2,7e39274b7b5b27dfb343b11e9fb865da,20
playoffs_split2,8122288c0f5c26ad4b73bcdae2d9cd28,20
playoffs_split2,81754abb0503eb06311a3bbafa25f08d,20
playoffs_split2,83b1bc1985ec518f9fa7032711c83d5a,20
playoffs_split2,8b4ceeb5adcfca91a75a8f1b9797be21,20
playoffs_split2,8e1b900772a23f5acb722434e5693373,20
playoffs_split2,939c15e589c7a6687d120215835c6a12,20
playoffs_split2,96d9bbc5517920b7b2687901b0fa9aae,20
playoffs_split2,986f3a13be407dbcc40920c364a264c6,20
playoffs_split2,990603ebc9edc198ba4a2fc250f8e5f8,20
playoffs_split2,9f1e8b0725d9c2993843addaa4f9c063,20
playoffs_split2,a40fb6613ef1063a9479adb3852bca2c,20
playoffs_split2,a60e525e9fab7c91c2d45c8035e39f47,20
playoffs_split2,b3b35297421630842200bf7e68aaa4b0,20
playoffs_split2,b3c848959709aea3195f56387c0305be,20
playoffs_split2,b5df0cc1f03521b8c2564a71cce0c86a,20
playoffs_split2,b88d16beacd6cd337fd52cecf97f5fe9,20
playoffs_split2,bb7acdeef2903fc4b67ad52f2144701b,20
playoffs_split2,bbe91322df6dc782231cc645d3964492,20
playoffs_split2,bf4cbae94db64a0b6c017e9a39a85b05,20
playoffs_split2,bf5e31b88c974a124d635d20f7cb1d5c,20
playoffs_split2,c197aa04f143902cc5c6b6a54f964c0a,20
playoffs_split2,c2aa3ef50e53b415701b9ecc1969f26d,20
playoffs_split2,c4240a1a47a447b0211fe890126be2d8,20
playoffs_split2,c923666269b3cec7fa1f450d34db80ff,20
playoffs_split2,cc59dfd797138b087c12247858de9fe4,20
playoffs_split2,d339d70a6632f4cadd8f847510752998,20
playoffs_split2,d8d3e3af42ea6076f99c2f153645a499,20
playoffs_split2,df24d0569352e6fc01e7f946858a93c6,20
playoffs_split2,e40d569f968e209ca241360f0b56c3d1,20
playoffs_split2,ec98a2ff483a41af7c7ff633642913ed,20
playoffs_split2,ed7652f7430f69ca0efbdc7e448614cb,20
playoffs_split2,f36bb9c443f279cc147060bcf6427e96,20
playoffs_split2,f37fe83d56f8474fe379239bd2964815,20
playoffs_split2,f84609efd55ce14512d9c36c26d876f5,20
playoffs_split2,fcd0722e8809f9ec9311870feb1fbbbf,20
playoffs_split2,fd165ca49f1ecc811ccc456c8301d6a9,20
