event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,weapon_key,weapon,kills,damage,knockdowns,times_knocked,fwr_pct,shots,hits,accuracy,playtime,playtime_seconds,max_kill_range,max_damage_range,icon,stage,game_label,game_number,map_name,stats_url,replay_url,title
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,ThermiteGrenade,Thermite Grenade,0,482,,,,-,166,-,0h 0m 0s,0,0,53.58,Thermite_Grenade.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,R-99,R-99 SMG,0,331,,,,-,33,-,0h 0m 0s,0,0,13.75,R-99_SMG_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,Alternator,Alternator SMG,0,0,,,,4,-,0%,0h 0m 17s,17,0,0,Alternator_SMG_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,Volt,Volt SMG,0,0,,,,22,-,0%,0h 0m 41s,41,0,0,Volt_SMG_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,P2020,P2020,0,0,,,,21,-,0%,0h 0m 32s,32,0,0,P2020_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,Hemlok,Hemlok,0,0,,,,12,-,0%,0h 1m 15s,75,0,0,Hemlok_Burst_AR_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,Wingman,Wingman,0,0,,,,-,-,NAN%,0h 0m 14s,14,0,0,Wingman_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,C.A.R.,C.A.R.,0,0,,,,16,-,0%,0h 0m 30s,30,0,0,C.A.R._SMG_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,Mozambique (Akimbo),Mozambique (Akimbo),0,0,,,,-,-,NAN%,0h 2m 38s,158,0,0,Mozambique_Shotgun_Akimbo_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,RE-45,RE-45,0,0,,,,-,-,NAN%,0h 0m 1s,1,0,0,RE-45_Auto_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,game,Prowler,Prowler Burst PDW,0,0,,,,-,-,NAN%,0h 0m 6s,6,0,0,Prowler_Burst_PDW_Icon.svg,A vs. C,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/bc819c38781df5733d5dd2801f710a59,https://apexlegendsstatus.com/algs/game/bc819c38781df5733d5dd2801f710a59,A vs. C - Game #2 - Storm Point
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Peacekeeper,Peacekeeper,9,3777,15,16,48.39,88,395,-,0h 35m 52s,2152,20.19,44.26,Peacekeeper_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,EVA-8,EVA-8 Auto,4,2062,9,7,56.25,111,315,-,0h 19m 53s,1193,15.69,19.77,EVA-8_Auto_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Mastiff,Mastiff Shotgun,22,7584,39,21,65.0,257,553,-,1h 20m 25s,4825,20.59,38.54,Mastiff_Shotgun_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Kraber,Kraber .50-Cal Sniper,2,746,4,,,-,7,-,0h 4m 21s,261,19.41,103.04,Kraber_.50-Cal_Sniper_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,G7Scout,G7 Scout,3,11832,7,4,63.64,2976,388,13.04%,2h 45m 36s,9936,164.64,304.99,G7_Scout_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,ThermiteGrenade,Thermite Grenade,1,1061,2,,,-,351,-,0h 0m 0s,0,13.38,67.9,Thermite_Grenade.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,ChargeRifle,Charge Rifle,2,3498,9,,,235,54,22.98%,0h 26m 24s,1584,288.64,443.61,Charge_Rifle_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Nemesis,Nemesis Burst AR,3,6014,6,4,60.0,2347,400,17.04%,1h 20m 7s,4807,59.04,204.75,Nemesis_Burst_AR_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,ArcStar,Arc Star,1,834,2,,,-,23,-,0h 0m 0s,0,37.56,78.18,Arc_Star.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,R-301,R-301 Carbine,1,1787,3,,,866,153,17.67%,0h 22m 23s,1343,34.9,299.52,R-301_Carbine_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,TripleTake,Triple Take,0,1909,2,2,50.0,204,88,43.14%,0h 24m 45s,1485,0,242.91,Triple_Take_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Volt,Volt SMG,0,244,1,,,17,20,-,0h 0m 18s,18,0,18.51,Volt_SMG_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Bocek,Bocek Compound Bow,0,500,1,,,-,7,-,0h 1m 50s,110,0,56.52,Bocek_Compound_Bow_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Spitfire,M600 Spitfire,0,335,,3,,215,17,7.91%,0h 6m 44s,404,0,142.68,M600_Spitfire_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,30-30,30-30 Repeater,0,763,,1,,139,16,11.51%,0h 10m 11s,611,0,153.6,30-30_Repeater_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Mozambique,Mozambique Shotgun,0,0,,1,,16,-,0%,0h 1m 3s,63,0,0,Mozambique_Shotgun_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Longbow,Longbow DMR,0,212,,,,38,6,15.79%,0h 3m 10s,190,0,200.5,Longbow_DMR_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,L-STAR,L-STAR EMG,0,117,,,,74,8,10.81%,0h 2m 34s,154,0,99.47,L-STAR_EMG_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Sentinel,Sentinel,0,242,,,,29,4,13.79%,0h 6m 39s,399,0,92.01,Sentinel_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Hemlok,Hemlok,0,257,,,,167,14,8.38%,0h 4m 12s,252,0,244.71,Hemlok_Burst_AR_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,FragGrenade,Frag Grenade,0,1467,,,,-,22,-,0h 0m 0s,0,0,74.98,Frag_Grenade.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Mozambique (Akimbo),Mozambique (Akimbo),0,58,,,,-,4,-,0h 3m 33s,213,0,8.2,Mozambique_Shotgun_Akimbo_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Alternator,Alternator SMG,0,0,,,,9,-,0%,0h 0m 27s,27,0,0,Alternator_SMG_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Flatline,VK-47 Flatline,0,0,,,,-,-,NAN%,0h 0m 13s,13,0,0,VK-47_Flatline_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Rampage,Rampage LMG,0,0,,,,4,-,0%,0h 0m 31s,31,0,0,Rampage_LMG_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Devotion,Devotion LMG,0,0,,,,8,-,0%,0h 0m 23s,23,0,0,Devotion_LMG_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,C.A.R.,C.A.R.,0,0,,,,32,-,0%,0h 0m 17s,17,0,0,C.A.R._SMG_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Prowler,Prowler Burst PDW,0,0,,,,10,-,0%,0h 0m 11s,11,0,0,Prowler_Burst_PDW_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
championship_split2,ALGS Year 4 Championship,,Y4-Split2,ALGS-Championships,Global,Day2,AvC,c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,game,Wingman,Wingman,0,0,,,,-,-,NAN%,0h 0m 18s,18,0,0,Wingman_Icon.svg,A vs. C,Game #3,3,World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Day2/AvC/c77bea1584c333efde7e6f4024c5f832,https://apexlegendsstatus.com/algs/game/c77bea1584c333efde7e6f4024c5f832,A vs. C - Game #3 - World's Edge
