event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,fwr_pct,total_occurrences,composition
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #2,2,Storm Point,a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/game/a7ce3993da6bb07e144d61f334743af6,Finals - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,game,2,composition_meta,Scores,3,15%,11.3,0%,33.3%,0%,50%,3,"Bangalore, Pathfinder, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #2,2,Storm Point,a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/game/a7ce3993da6bb07e144d61f334743af6,Finals - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,game,2,composition_meta,Scores,4,10%,16.5,0%,0%,0%,33.3%,2,"Bangalore, Crypto, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #2,2,Storm Point,a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/game/a7ce3993da6bb07e144d61f334743af6,Finals - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,game,2,composition_meta,Scores,5,10%,10,0%,50%,0%,33.3%,2,"Bangalore, Fuse, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #2,2,Storm Point,a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/game/a7ce3993da6bb07e144d61f334743af6,Finals - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,game,2,composition_meta,Scores,6,5%,13,0%,0%,0%,44.4%,1,"Bangalore, Bloodhound, Fuse"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #2,2,Storm Point,a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/game/a7ce3993da6bb07e144d61f334743af6,Finals - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,game,2,composition_meta,Scores,7,5%,11,0%,0%,0%,50%,1,"Conduit, Horizon, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #2,2,Storm Point,a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/game/a7ce3993da6bb07e144d61f334743af6,Finals - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,game,2,composition_meta,Scores,8,5%,1,100%,100%,100%,90.9%,1,"Bangalore, Lifeline, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #2,2,Storm Point,a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/game/a7ce3993da6bb07e144d61f334743af6,Finals - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,game,2,composition_meta,Scores,9,5%,7,0%,0%,0%,70%,1,"Bangalore, Bloodhound, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #2,2,Storm Point,a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,https://apexlegendsstatus.com/algs/game/a7ce3993da6bb07e144d61f334743af6,Finals - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/a7ce3993da6bb07e144d61f334743af6,game,2,composition_meta,Scores,10,5%,6,0%,0%,0%,42.9%,1,"Bangalore, Fuse, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,1,25%,4.2,20%,60%,20%,66.7%,5,"Bangalore, Seer, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,2,15%,8.3,0%,66.7%,0%,60.9%,3,"Bangalore, Fuse, Seer"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,3,15%,10.3,0%,0%,0%,41.2%,3,"Bangalore, Pathfinder, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,4,10%,12.5,0%,0%,0%,40%,2,"Bangalore, Fuse, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,5,10%,10.5,0%,0%,0%,45.5%,2,"Bangalore, Fuse, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,6,10%,16,0%,0%,0%,25%,2,"Bangalore, Crypto, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,7,5%,16,0%,0%,0%,40%,1,"Bangalore, Bloodhound, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,8,5%,19,0%,0%,0%,25%,1,"Conduit, Horizon, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #3,3,World's Edge,2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,https://apexlegendsstatus.com/algs/game/2aa6aee36e26712f48c7389a60a89571,Finals - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/2aa6aee36e26712f48c7389a60a89571,game,2,composition_meta,Scores,9,5%,20,0%,0%,0%,0%,1,"Bangalore, Lifeline, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #4,4,Storm Point,4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/game/4c1d2235d5e48ebdadfc97dd6beeaeca,Finals - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,game,2,composition_meta,Scores,1,20%,8.5,25%,25%,50%,54.5%,4,"Bangalore, Fuse, Seer"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #4,4,Storm Point,4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/game/4c1d2235d5e48ebdadfc97dd6beeaeca,Finals - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,game,2,composition_meta,Scores,2,20%,14.5,0%,0%,0%,40.9%,4,"Bangalore, Seer, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #4,4,Storm Point,4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/game/4c1d2235d5e48ebdadfc97dd6beeaeca,Finals - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,game,2,composition_meta,Scores,3,10%,11.5,0%,50%,0%,60%,2,"Bangalore, Crypto, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #4,4,Storm Point,4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/game/4c1d2235d5e48ebdadfc97dd6beeaeca,Finals - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,game,2,composition_meta,Scores,4,10%,11.5,0%,0%,0%,55%,2,"Bangalore, Fuse, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #4,4,Storm Point,4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/game/4c1d2235d5e48ebdadfc97dd6beeaeca,Finals - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,game,2,composition_meta,Scores,5,10%,6.5,0%,50%,0%,57.9%,2,"Bangalore, Fuse, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #4,4,Storm Point,4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/game/4c1d2235d5e48ebdadfc97dd6beeaeca,Finals - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,game,2,composition_meta,Scores,6,10%,8,0%,50%,0%,11.1%,2,"Bangalore, Pathfinder, Wattson"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #4,4,Storm Point,4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/game/4c1d2235d5e48ebdadfc97dd6beeaeca,Finals - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,game,2,composition_meta,Scores,7,10%,13,0%,0%,0%,42.9%,2,"Bangalore, Lifeline, Pathfinder"
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day4,Finals,Finals,Game #4,4,Storm Point,4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,https://apexlegendsstatus.com/algs/game/4c1d2235d5e48ebdadfc97dd6beeaeca,Finals - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day4/Finals/4c1d2235d5e48ebdadfc97dd6beeaeca,game,2,composition_meta,Scores,8,5%,12,0%,0%,0%,62.5%,1,"Bangalore, Bloodhound, Fuse"
