event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,team,storm_point,world_s_edge,overall_max,storm_point_fastest,storm_point_fastest_avg,storm_point_avg,world_s_edge_fastest,world_s_edge_fastest_avg,world_s_edge_avg,overall_fastest,overall_fastest_avg,overall_avg,player,legend,perk,pick_rate_pct_per_legend,number_of_picks,level_2_blue,level_3_purple,level_4_red,col_1,pv_rank,player_value,carry_value,absolute_pv,kills_per_game,damage_per_game,damage_ratio,rank,tv,avg_placement,broken_moon,broken_moon_fastest,broken_moon_fastest_avg,broken_moon_avg,e_district,e_district_fastest,e_district_fastest_avg,e_district_avg
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,79,,,,,,,,,,,,,,SN XoyoBda,,,,,1m 50s,10m 3s,16m 49s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,80,,,,,,,,,,,,,,SN xKenN,,,,,1m 57s,15m 36s,15m 39s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,81,,,,,,,,,,,,,,SN Walking L,,,,,1m 59s,15m 40s,18m 51s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,82,,,,,,,,,,,,,,ENVY knoqd,,,,,3m 4s,11m 1s,17m 10s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,83,,,,,,,,,,,,,,ENVY Dropped,,,,,2m 16s,10m 12s,16m 11s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,84,,,,,,,,,,,,,,ENVY lYanYal,,,,,2m 53s,10m 56s,15m 58s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,85,,,,,,,,,,,,,,GHS 4rufa,,,,,1m 49s,8m 35s,15m 39s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,86,,,,,,,,,,,,,,CR Jusna,,,,,2m 18s,11m 46s,19m 13s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,87,,,,,,,,,,,,,,CR obly,,,,,2m 12s,12m 15s,20m 56s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,88,,,,,,,,,,,,,,CR SangJoon,,,,,2m 6s,10m 26s,16m 50s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,89,,,,,,,,,,,,,,LG Fuhhnq,,,,,2m 1s,12m 45s,16m 47s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,90,,,,,,,,,,,,,,LG Sweet,,,,,2m 1s,10m 50s,18m 3s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,91,,,,,,,,,,,,,,LG Sikezz,,,,,2m 2s,13m,17m 34s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,92,,,,,,,,,,,,,,GHS Taida,,,,,1m 57s,7m 50s,17m 21s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,93,,,,,,,,,,,,,,GHS 1tappy,,,,,1m 52s,8m 25s,19m 11s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,94,,,,,,,,,,,,,,FUR Keon,,,,,2m 14s,6m 32s,16m 15s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,95,,,,,,,,,,,,,,FLCN Zer0,,,,,1m 50s,7m 39s,14m 3s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,96,,,,,,,,,,,,,,FLCN Wxltzy,,,,,1m 54s,8m,15m 3s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,97,,,,,,,,,,,,,,FLCN Imperialhal,,,,,2m 1s,7m 44s,14m 34s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,98,,,,,,,,,,,,,,STAL Crook,,,,,2m 26s,12m 51s,37m 55s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,99,,,,,,,,,,,,,,STAL Albralelie,,,,,2m 8s,12m 13s,18m 56s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,100,,,,,,,,,,,,,,STAL scuwry,,,,,2m 12s,11m 5s,14m 36s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,101,,,,,,,,,,,,,,NOC Atinum,,,,,2m 9s,8m 58s,12m 8s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,102,,,,,,,,,,,,,,NOC RemixPowers,,,,,1m 47s,9m 31s,13m 7s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,103,,,,,,,,,,,,,,NOC mohziin,,,,,2m 3s,10m 11s,12m 55s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,104,,,,,,,,,,,,,,E36 Aimbot,,,,,2m 20s,8m 29s,13m 57s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,105,,,,,,,,,,,,,,E36 Cinap,,,,,2m 34s,8m 40s,17m 30s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,106,,,,,,,,,,,,,,E36 ILY,,,,,2m 33s,8m 50s,17m 10s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,107,,,,,,,,,,,,,,Z10 Shex,,,,,1m 58s,13m 4s,20m 16s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,108,,,,,,,,,,,,,,Z10 B4mbino,,,,,1m 57s,12m 46s,18m 43s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,109,,,,,,,,,,,,,,Z10 Kyner,,,,,2m,12m 4s,17m 50s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,110,,,,,,,,,,,,,,ALL Unlucky,,,,,1m 37s,7m 6s,15m 33s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,111,,,,,,,,,,,,,,ALL Effect,,,,,1m 50s,8m 18s,16m 56s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,112,,,,,,,,,,,,,,ALL Hakis,,,,,1m 44s,7m 43s,15m 33s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,113,,,,,,,,,,,,,,FUR Vaxlon,,,,,2m 22s,7m 52s,17m 53s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,114,,,,,,,,,,,,,,TLAW jaguaresl,,,,,1m 49s,7m 25s,18m 16s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,115,,,,,,,,,,,,,,TLAW NeazuI,,,,,1m 45s,8m 18s,16m 3s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,116,,,,,,,,,,,,,,FUR ImMadness,,,,,2m 26s,7m 58s,17m 45s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,117,,,,,,,,,,,,,,TLAW Kurev,,,,,1m 50s,8m 33s,15m 41s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,118,,,,,,,,,,,,,,RIG Ftyan,,,,,3m 31s,16m 10s,13m 54s,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,119,,,,,,,,,,,,,,RIG ShunMi,,,,,3m 26s,16m 12s,-,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,101,other,Scores,120,,,,,,,,,,,,,,RIG SudetakiN,,,,,3m 20s,16m 28s,-,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,1,,,,,,,,,,,,,,SR Koyful,,,,,,,,,1,68.54,36.97,63.31,1.77,"1,053.86",1.53,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,2,,,,,,,,,,,,,,SR Xynew,,,,,,,,,2,68.47,36.86,63.20,1.46,"1,329.86",1.44,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,3,,,,,,,,,,,,,,GLD Legacy,,,,,,,,,3,62.89,36.97,59.92,1.17,"1,193.83",1.83,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,4,,,,,,,,,,,,,,TSM Verhulst,,,,,,,,,4,59.58,59.64,71.53,1.89,961.83,1.28,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,5,,,,,,,,,,,,,,ALL Effect,,,,,,,,,5,59.27,29.87,53.48,1.83,"1,050.83",1.19,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,6,,,,,,,,,,,,,,CR SangJoon,,,,,,,,,6,54.42,45.93,60.21,1.47,"1,094.62",1.39,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,7,,,,,,,,,,,,,,COL Monsoon,,,,,,,,,7,51.11,46.60,58.63,1.28,"1,184.07",1.37,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,8,,,,,,,,,,,,,,GLD Phony,,,,,,,,,8,48.20,14.94,37.88,1.69,864.71,1.34,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,9,,,,,,,,,,,,,,FLCN Imperialhal,,,,,,,,,9,47.76,21.62,41.63,1.58,"1,019.49",1.19,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,10,,,,,,,,,,,,,,ALL Unlucky,,,,,,,,,10,35.54,-5.72,17.89,1.57,837.46,1.13,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,11,,,,,,,,,,,,,,VP Lou,,,,,,,,,11,32.68,39.03,43.02,1.51,953.49,0.92,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,12,,,,,,,,,,,,,,NIN Zaine,,,,,,,,,12,31.58,48.71,48.17,1.00,"1,031.69",1.36,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,13,,,,,,,,,,,,,,AUR ojrein,,,,,,,,,13,30.36,28.15,35.10,1.54,969.17,0.79,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,14,,,,,,,,,,,,,,STAL Albralelie,,,,,,,,,14,29.32,43.26,43.55,1.27,838.08,1.30,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,15,,,,,,,,,,,,,,FLCN Zer0,,,,,,,,,15,27.76,-8.38,11.63,1.44,954.28,0.86,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,16,,,,,,,,,,,,,,100T Genburten,,,,,,,,,16,26.23,30.45,34.01,1.15,971.03,1.13,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,17,,,,,,,,,,,,,,LG Sweet,,,,,,,,,17,24.56,24.72,29.57,1.19,"1,017.30",0.95,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,18,,,,,,,,,,,,,,FLCN Wxltzy,,,,,,,,,18,24.52,-13.24,6.76,1.30,837.53,1.12,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,19,,,,,,,,,,,,,,C9 sauceror,,,,,,,,,19,24.08,25.30,29.63,1.38,846.91,0.99,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,20,,,,,,,,,,,,,,EXO Feuda,,,,,,,,,20,23.79,22.04,27.49,1.02,830.47,1.43,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,21,,,,,,,,,,,,,,ALL Hakis,,,,,,,,,21,23.25,-24.15,-0.54,1.34,959.20,0.83,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,22,,,,,,,,,,,,,,FNC YukaF,,,,,,,,,22,20.55,16.41,22.18,1.37,732.91,1.09,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,23,,,,,,,,,,,,,,TLAW Kurev,,,,,,,,,23,17.68,23.32,24.60,1.06,870.94,1.14,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,102,other,Scores,24,,,,,,,,,,,,,,OAH KIND4,,,,,,,,,24,17.61,32.67,30.17,1.38,703.00,1.04,,,,,,,,,,,
