event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,player,team,best_p,games,kills,assists,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,avg_time_to_first_kill,top_10_pct,t10_to_t5_pct,t5_to_t1_pct
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,3,RR_Datch,Red Rams,1st,20,20,14,27,18,"8,795","4,843","3,952",439.75,"2,289",1,2,1.11,1.89,18,,11m 41s,35%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,4,RC_KaronPe,Reject Winnity,4th,10,4,3,8,11,"4,587","3,646",941,1146.75,304,2,0,0.4,0.7,10,,13m 1s,30%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,5,FaZe_Arctic,FaZe,1st,23,8,23,12,22,"12,527","11,203","1,324",1565.88,482,8,0,0.36,1.41,22,,16m 38s,56.5%,61.5%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,6,EXL Kurev,E-XOLOS LAZER,3rd,23,19,23,26,27,"19,207","15,340","3,867",1010.89,770,1,0,0.83,1.83,23,,11m 4s,52.2%,25%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,7,LG Fuhhnq,Luminosity Gaming,1st,23,27,21,35,25,"16,683","14,107","2,576",617.89,554,4,2,1.29,2.29,21,,10m 33s,60.9%,71.4%,10%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,8,EVOS_J4ckCute,Evos Esports,4th,20,13,6,21,24,"7,691","10,223","-2,532",591.62,811,2,2,0.59,0.86,22,,13m 23s,50%,20%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,9,GUILD_Legacy,Guild Esports,1st,33,37,28,39,32,"19,792","15,113","4,679",534.92,"1,573",4,2,1.19,2.1,31,,14m 30s,69.7%,60.9%,21.4%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,10,MKS_DEXTER,Mkers,0th,20,14,11,18,19,"10,370","7,633","2,737",740.71,945,2,0,0.78,1.39,18,,15m 36s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,11,TLAW_jaguares,Team Liquid,1st,23,37,43,43,25,"19,550","12,699","6,851",528.38,883,5,0,1.76,3.81,21,,14m 7s,56.5%,69.2%,22.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,12,FL_Curihara,FENNEL,3rd,20,16,8,17,22,"12,111","10,107","2,004",756.94,707,2,2,0.76,1.14,21,,8m 50s,55%,27.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,13,KCP_Onmuu,Pioneers,3rd,20,13,13,18,23,"7,014","7,666",-652,539.54,"1,218",4,0,0.59,1.18,22,,9m 32s,30%,83.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,14,GG_Blasts,GaiminGladiators,1st,23,34,41,39,23,"13,849","13,379",470,407.32,"1,219",8,0,1.62,3.57,21,,11m 20s,56.5%,61.5%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,15,AUR kazakh,Aurora,1st,23,23,16,25,21,"10,352","10,278",74,450.09,"4,118",21,2,1.15,1.95,20,,11m 21s,52.2%,50%,50%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,16,GHS_4rufa,GHS Professional,3rd,23,18,15,29,25,"13,507","12,105","1,402",750.39,150,3,0,0.78,1.43,23,,12m 53s,52.2%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,17,NIP_Zaine,Ninjas in Pyjamas,1st,20,17,12,19,22,"12,062","9,706","2,356",709.53,399,3,0,0.85,1.45,20,,11m 40s,35%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,18,DSG_Enemy,Disguised,2nd,20,14,19,18,24,"7,765","7,450",315,554.64,"1,653",7,0,0.7,1.65,20,,14m 19s,65%,30.8%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,19,CR_obIy,CRAZY RACCOON,0th,20,20,14,24,18,"9,664","7,839","1,825",483.2,"1,300",3,0,1.18,2,17,,14m 17s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,20,TWIS_EzFlashKLDZ,Twisted Minds,1st,23,26,30,30,34,"13,698","14,353",-655,526.85,"1,247",3,0,1.13,2.43,23,,11m 38s,60.9%,50%,42.9%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,21,FL_Pinotr,FENNEL,3rd,20,16,11,28,23,"11,322","12,129",-807,707.63,910,5,2,0.76,1.29,21,,11m 10s,55%,27.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,22,GK Rakiiii,GeeKay Esports,0th,20,18,22,21,21,"9,604","9,555",49,533.56,292,1,0,0.95,2.11,19,,10m 0s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,23,RR_inkya,Red Rams,1st,20,13,13,15,20,"8,534","7,210","1,324",656.46,"2,118",0,0,0.65,1.3,20,,8m 58s,35%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,24,GHS_1tappy,GHS Professional,3rd,23,22,10,25,27,"13,207","12,415",792,600.32,170,1,1,0.96,1.39,23,,16m 9s,52.2%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,25,GUILD_Emtee,Guild Esports,1st,33,25,37,32,36,"24,453","18,360","6,093",978.12,"1,338",3,1,0.81,2,31,,15m 46s,69.7%,60.9%,21.4%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,26,RC_JungHee,Reject Winnity,4th,10,3,3,5,11,"3,558","2,819",739,1186,521,1,1,0.3,0.6,10,,10m 46s,30%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,27,GG_lighT,GaiminGladiators,1st,23,20,41,20,25,"16,245","15,683",562,812.25,"1,146",2,1,1,3.05,20,,11m 13s,56.5%,61.5%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,28,TLAW_YanYa,Team Liquid,1st,23,43,36,48,24,"20,265","14,448","5,817",471.28,828,4,0,1.95,3.59,22,,13m 18s,56.5%,69.2%,22.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,29,FLCN_ImperialHal,Team Falcons,1st,23,50,46,57,20,"26,894","15,817","11,077",537.88,671,7,0,2.78,5.33,18,,11m 24s,73.9%,70.6%,33.3%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,30,MKS_ASIAZXD,Mkers,0th,20,17,10,19,19,"9,522","7,779","1,743",560.12,"1,035",0,0,0.89,1.42,19,,16m 51s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,31,EVOS_GOPGAPz,Evos Esports,4th,20,9,11,15,23,"9,576","9,659",-83,1064,"1,592",3,2,0.43,0.95,21,,12m 9s,50%,20%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,32,LG Sikezz,Luminosity Gaming,1st,23,22,24,30,24,"15,983","14,975","1,008",726.5,596,4,1,1,2.09,22,,9m 60s,60.9%,71.4%,10%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,33,DSG_Dezignful,Disguised,2nd,20,20,15,28,24,"16,800","11,755","5,045",840,"1,947",2,1,1.05,1.84,19,,10m 8s,65%,30.8%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,34,NIP_Amphy,Ninjas in Pyjamas,1st,20,13,18,15,20,"7,063","7,853",-790,543.31,383,2,0,0.72,1.72,18,,11m 42s,35%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,35,EXL Azazel,E-XOLOS LAZER,3rd,23,20,22,25,25,"12,015","12,122",-107,600.75,927,8,2,0.91,1.91,22,,14m 49s,52.2%,25%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,36,FaZe_Naghz,FaZe,1st,23,26,20,34,21,"16,689","12,553","4,136",641.88,422,3,0,1.3,2.3,20,,13m 52s,56.5%,61.5%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,37,AUR nine,Aurora,1st,23,21,29,23,33,"11,823","11,960",-137,563,"4,198",1,3,1,2.38,21,,12m 16s,52.2%,50%,50%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,38,TWIS_PlayerKay,Twisted Minds,1st,23,24,36,29,25,"13,334","12,954",380,555.58,946,8,0,1.09,2.73,22,,14m 35s,60.9%,50%,42.9%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,39,KCP_Deeds,Pioneers,3rd,20,12,15,14,23,"7,325","7,689",-364,610.42,"1,368",6,1,0.57,1.29,21,,8m 53s,30%,83.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,40,CR_Jusna,CRAZY RACCOON,0th,20,18,20,21,18,"8,669","6,795","1,874",481.61,"1,064",3,1,1.06,2.24,17,,12m 45s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,41,GK Panayie,GeeKay Esports,0th,20,14,14,19,22,"7,534","8,989","-1,455",538.14,284,4,0,0.74,1.47,19,,13m 2s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,42,AUR ojrein,Aurora,1st,23,36,27,41,24,"14,804","11,401","3,403",411.22,"4,179",1,0,1.71,3,21,,9m 41s,52.2%,50%,50%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,43,FaZe_Sinetic,FaZe,1st,23,33,13,37,28,"17,063","13,046","4,017",517.06,566,0,1,1.65,2.3,20,,13m 8s,56.5%,61.5%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,44,MKS_Z1CKKY,Mkers,0th,20,5,14,9,20,"6,901","6,554",347,1380.2,723,3,1,0.28,1.06,18,,14m 29s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,45,RC_Dogma,Reject Winnity,4th,10,1,2,1,12,"2,214","4,342","-2,128",2214,235,1,2,0.1,0.3,10,,15m 42s,30%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,46,TLAW_Neazul,Team Liquid,1st,23,27,43,36,29,"15,669","13,594","2,075",580.33,"1,232",6,1,1.29,3.33,21,,11m 48s,56.5%,69.2%,22.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,47,GG_Lufka,GaiminGladiators,1st,23,35,26,40,24,"14,240","13,841",399,406.86,"1,179",8,0,1.75,3.05,20,,10m 36s,56.5%,61.5%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,48,GHS_wabu,GHS Professional,3rd,23,4,27,5,23,"4,061","6,970","-2,909",1015.25,515,5,2,0.17,1.35,23,,15m 10s,52.2%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,49,NIP_Gnaske,Ninjas in Pyjamas,1st,20,14,18,15,23,"11,218","10,959",259,801.29,175,6,2,0.78,1.78,18,,11m 40s,35%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,50,TWIS_StrafingFlame,Twisted Minds,1st,23,42,32,48,22,"20,054","16,160","3,894",477.48,"1,217",8,7,2.21,3.89,19,,13m 38s,60.9%,50%,42.9%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,51,KCP_gent,Pioneers,3rd,20,10,16,17,24,"11,262","8,412","2,850",1126.2,"1,826",1,4,0.53,1.37,19,,7m,30%,83.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,52,GUILD_Jesko,Guild Esports,1st,33,27,19,32,32,"15,998","14,002","1,996",592.52,"1,337",4,1,0.87,1.48,31,,7m 53s,69.7%,60.9%,21.4%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,53,DSG_Qzier,Disguised,2nd,20,28,10,36,22,"10,926","8,203","2,723",390.21,"1,493",7,1,1.4,1.9,20,,13m 56s,65%,30.8%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,54,LG Sweet,Luminosity Gaming,1st,23,27,28,28,27,"16,324","16,409",-85,604.59,457,6,0,1.17,2.39,23,,10m 17s,60.9%,71.4%,10%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,55,EVOS_F4FAFIF,Evos Esports,4th,20,12,8,14,22,"10,234","9,417",817,852.83,"2,015",3,3,0.57,0.95,21,,13m 36s,50%,20%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,56,FLCN_Zer0,Team Falcons,1st,23,44,40,56,23,"20,005","17,630","2,375",454.66,768,7,0,2.44,4.67,18,,11m 9s,73.9%,70.6%,33.3%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,57,FL_Mo-mon,FENNEL,3rd,20,13,13,19,25,"8,605","10,964","-2,359",661.92,573,3,2,0.62,1.24,21,,7m 49s,55%,27.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,58,CR_SangJoon,CRAZY RACCOON,0th,20,12,22,16,23,"13,570","8,989","4,581",1130.83,"1,214",1,0,0.63,1.79,19,,9m 10s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,59,EXL Brutus,E-XOLOS LAZER,3rd,23,20,21,24,25,"14,849","13,082","1,767",742.45,"1,024",4,0,0.87,1.78,23,,11m 1s,52.2%,25%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,60,RR_wayachang,Red Rams,1st,20,13,20,14,19,"6,229","6,463",-234,479.15,"2,121",2,0,0.72,1.83,18,,13m 10s,35%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,61,NAVI_iHenchman,Natus Vincere,2nd,20,16,24,19,25,"9,979","9,569",410,623.69,"1,907",0,3,0.76,1.9,21,,13m 59s,40%,37.5%,0%
