event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,team,games,best_p,avg_p,kills,place_pts,total_pts,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,avg_fastest_first_kill,top_1s,top_2s,top_3s,top_5s,top_10s,top_15s,top_20s,top_10_pct,t10_to_t5_pct,t5_to_t1_pct,assists
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,25,Not Moist,34,1st,8.4,187,139,326,219,125,"95,378","66,117","29,261",510.04,"6,507",23,9,1.8,3.8,104,31h 1m 51s,,3,8,10,13,21,29,34,61.8%,61.9%,23.1%,208
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,26,Cloud9,40,1st,9.5,121,131,252,142,123,"72,659","58,222","14,437",600.49,"2,465",11,3,1.08,2.33,112,33h 33m 18s,,3,6,9,10,21,36,40,52.5%,47.6%,30%,140
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,27,Noctem Scan,40,1st,11.3,120,97,217,144,132,"63,899","64,289",-390,532.49,"2,010",12,11,0.96,2.16,125,31h 17m 30s,,1,4,6,9,18,29,40,45%,50%,11.1%,150
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,28,Team Falcons,34,1st,11.4,124,89,213,147,119,"69,445","67,466","1,979",560.04,"1,796",26,2,1.31,2.74,95,27h 30m 47s,,3,5,5,7,14,23,34,41.2%,50%,42.9%,136
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,29,VK GAMING,34,1st,9.1,94,108,202,110,126,"66,265","58,174","8,091",704.95,"4,230",23,7,0.89,1.88,106,29h 18m 19s,,1,3,5,12,22,26,34,64.7%,54.5%,8.3%,105
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,30,BLEED Esports,34,1st,8.6,112,131,243,131,114,"60,224","61,183",-959,537.71,"3,537",23,2,1.18,2.18,95,31h 33m 50s,,3,7,9,11,23,28,34,67.6%,47.8%,27.3%,95
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,31,TSM,34,1st,8.9,156,123,279,186,117,"83,013","58,772","24,241",532.13,"4,570",16,6,1.53,3.5,102,31h 17m 57s,,2,6,7,13,22,29,34,64.7%,59.1%,15.4%,201
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,32,GHS Professional,24,3rd,11.1,40,44,84,47,77,"27,475","29,120","-1,645",686.88,"1,714",2,5,0.52,1.14,77,19h 32m 30s,,0,0,2,3,10,20,24,41.7%,30%,0%,48
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,33,XNY,24,6th,15.4,37,17,54,46,80,"26,350","30,823","-4,473",712.16,"2,526",4,4,0.49,1.05,76,15h 38m 18s,,0,0,0,0,5,10,24,20.8%,0%,0%,43
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,34,FaZe,24,1st,11.1,39,51,90,57,78,"41,044","39,257","1,787",1052.41,"1,273",4,6,0.52,0.93,75,19h 10m 5s,,1,1,1,5,12,18,24,50%,41.7%,20%,31
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,35,E-Xolos LAZER,30,1st,8.7,85,106,191,104,98,"59,671","54,961","4,710",702.01,"3,321",20,3,1.01,1.99,84,25h 8m 12s,,2,3,6,11,22,24,30,73.3%,50%,18.2%,82
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,36,STRIDERZ,24,3rd,14.1,26,26,52,38,84,"24,028","26,772","-2,744",924.15,"3,942",6,8,0.33,0.58,80,18h 8m 42s,,0,0,1,2,3,14,24,12.5%,66.7%,0%,20
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,37,Legends Gaming,30,1st,9.6,80,81,161,103,109,"49,414","53,471","-4,057",617.68,"1,906",17,9,0.86,1.84,93,25h 48m 37s,,1,1,3,8,18,26,30,60%,44.4%,12.5%,91
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,38,SSE-Xray,24,2nd,11.3,43,43,86,59,80,"32,168","32,710",-542,748.09,"3,128",7,2,0.58,1.04,74,20h 46m 36s,,0,1,1,3,12,18,24,50%,25%,0%,34
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,39,NOEZ FOXX,24,1st,12.8,40,47,87,58,81,"30,911","30,796",115,772.78,"2,569",11,5,0.54,1.04,74,18h 44m 57s,,1,2,3,3,9,15,24,37.5%,33.3%,33.3%,37
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,84,team_stats,Scores,40,FENNEL,24,3rd,11.6,54,40,94,65,89,"32,662","38,232","-5,570",604.85,648,13,8,0.68,1.54,80,19h 18m 27s,,0,0,1,3,10,18,24,41.7%,30%,0%,69
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,1,100 Thieves,34,1st,10.6,98,101,199,135,132,"80,630","72,912","7,718",822.76,"4,670",37,4,0.98,2,100,31h 33s,14m 4s,2,6,6,10,16,23,34,47.1%,62.5%,20%,102
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,2,Team Falcons,43,1st,9.1,186,162,348,252,174,"120,886","103,255","17,631",649.92,"13,837",50,15,1.38,2.92,135,40h 6m 11s,11m 31s,3,8,15,16,24,34,43,55.8%,66.7%,18.8%,208
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,3,ShopifyRebellion,35,1st,8,136,138,274,181,123,"111,362","75,722","35,640",818.84,"7,697",29,2,1.42,2.85,96,34h 46m 1s,13m 5s,4,7,9,13,24,29,35,68.6%,54.2%,30.8%,138
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,4,GREEN STEGO,34,2nd,10.8,87,73,160,122,130,"66,863","56,082","10,781",768.54,"5,234",26,5,0.81,1.77,107,29h 53m 46s,11m 53s,0,1,3,6,18,25,34,52.9%,33.3%,0%,102
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,5,Noctem,43,1st,12.3,155,110,265,196,151,"87,622","90,746","-3,124",565.3,"5,171",33,9,1.28,2.65,121,34h 33m 23s,10m 33s,6,6,7,10,13,25,43,30.2%,76.9%,60%,166
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,6,FNATIC,43,1st,11.3,147,128,275,183,152,"92,535","74,429","18,106",629.49,"12,894",38,8,1.2,2.52,122,36h 51m 14s,11m 4s,5,6,8,12,20,27,43,46.5%,60%,41.7%,161
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,7,Liquid Alienware,35,1st,11,102,91,193,144,124,"80,318","78,492","1,826",787.43,"6,674",28,4,0.99,2.18,103,31h 5m 55s,11m 38s,2,3,5,9,15,25,35,42.9%,60%,22.2%,123
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,8,Aurora,35,1st,7.2,124,169,293,174,151,"89,935","91,073","-1,138",725.28,"17,087",56,12,1.25,2.55,99,34h 20m 46s,15m 13s,6,9,13,17,26,29,35,74.3%,65.4%,35.3%,128
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,9,Virtus.pro,43,1st,11.3,153,106,259,211,197,"98,641","103,657","-5,016",644.71,"13,646",62,20,1.05,2.13,146,36h 28m 49s,9m 44s,1,4,7,10,19,31,43,44.2%,52.6%,10%,158
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,10,GaiminGladiators,35,1st,10.7,87,98,185,125,130,"81,097","77,013","4,084",932.15,"3,037",37,5,0.86,1.71,101,29h 52m 28s,14m 21s,3,4,5,9,18,25,35,51.4%,50%,33.3%,86
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,11,Exo Clan,43,1st,10.7,121,100,221,182,152,"96,592","76,092","20,500",798.28,"3,176",22,11,0.88,1.77,137,39h 1m 15s,12m 33s,1,2,5,8,21,35,43,48.8%,38.1%,12.5%,121
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,12,GUILD,35,1st,8.8,124,121,245,194,118,"102,125","68,377","33,748",823.59,"2,833",25,1,1.28,2.39,97,33h 4m 14s,13m 44s,3,6,6,12,22,31,35,62.9%,54.5%,25%,108
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,13,Cloud9,34,1st,9.4,106,98,204,143,118,"75,693","70,025","5,668",714.08,"1,690",21,4,1.03,2.03,103,33h 13m 39s,14m 33s,1,3,5,9,20,30,34,58.8%,45%,11.1%,103
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,14,TSM,35,1st,10,122,104,226,161,124,"89,077","76,420","12,657",730.14,"3,677",29,2,1.21,2.59,101,32h 37m 56s,14m 49s,2,5,6,9,20,27,35,57.1%,45%,22.2%,140
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,15,Alliance,35,1st,7.3,166,152,318,209,144,"99,662","90,746","8,916",600.37,"6,454",49,6,1.63,3.47,102,34h 14m 54s,13m 56s,3,8,10,18,24,32,35,68.6%,75%,16.7%,188
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,16,GoNext,35,1st,8.6,126,128,254,168,138,"85,025","83,542","1,483",674.8,"5,668",36,14,1.21,2.35,104,33h 27m 5s,11m 12s,5,5,7,11,23,28,35,65.7%,47.8%,45.5%,118
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,17,Complexity,43,1st,8.8,110,137,247,171,150,"116,851","81,772","35,079",1062.28,"2,700",28,2,0.86,1.69,128,40h 45m 13s,13m 3s,1,6,9,12,27,37,43,62.8%,44.4%,8.3%,106
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,18,ENTER FORCE.36,35,1st,10.4,111,116,227,147,115,"64,812","50,601","14,211",583.89,"10,686",24,2,1.17,2.47,95,29h 40m 24s,10m 51s,4,7,7,12,18,23,35,51.4%,66.7%,33.3%,124
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,19,CRAZY RACCOON,34,1st,11.4,109,74,183,146,130,"87,540","59,908","27,632",803.12,"5,542",36,1,1.09,2.36,100,30h 45m 52s,12m 43s,1,2,3,7,15,25,34,44.1%,46.7%,14.3%,127
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,20,FURIA,35,1st,7.6,124,123,247,164,140,"75,807","78,002","-2,195",611.35,"8,357",34,9,1.12,2.16,111,35h 29m 8s,13m 38s,1,3,5,16,25,33,35,71.4%,64%,6.3%,116
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,21,DreamFire,26,3rd,11.4,53,50,103,77,105,"43,841","42,555","1,286",827.19,"6,401",29,1,0.67,1.51,79,22h 51m 31s,13m 31s,0,0,2,4,12,20,26,46.2%,33.3%,0%,66
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,22,Meteor,26,2nd,13,39,38,77,61,94,"36,235","40,945","-4,710",929.1,"6,380",12,6,0.46,0.96,84,23h 6m 10s,11m 9s,0,1,1,3,6,18,26,23.1%,50%,0%,42
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,23,SOURCE XNY,26,2nd,10.9,64,61,125,102,108,"60,294","61,740","-1,446",942.09,"1,303",33,4,0.78,1.63,82,24h 12m 5s,14m 10s,0,2,3,7,12,19,26,46.2%,58.3%,0%,70
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,24,STALLIONS,26,2nd,10.7,64,50,114,93,102,"59,139","52,664","6,475",924.05,"3,268",20,9,0.74,1.33,87,24h 48m 14s,13m 10s,0,1,1,3,12,22,26,46.2%,25%,0%,52
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,25,disguised,34,1st,11.3,85,74,159,122,144,"67,366","72,922","-5,556",792.54,"2,137",46,7,0.8,1.73,106,30h 46m 22s,13m 48s,1,2,2,8,15,24,34,44.1%,53.3%,12.5%,98
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,26,Envy,43,1st,10,114,129,243,147,168,"80,403","92,101","-11,698",705.29,"4,995",38,13,0.84,1.67,136,40h 10m 1s,15m 3s,2,5,8,12,24,34,43,55.8%,50%,16.7%,113
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,27,VK GAMING,43,1st,9,128,132,260,182,204,"90,875","90,628",247,709.96,"15,072",67,15,0.91,1.73,141,40h 51m 39s,15m 47s,1,3,6,16,28,36,43,65.1%,57.1%,6.3%,116
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,28,DRAGONS,34,1st,11.4,62,77,139,105,120,"61,268","59,272","1,996",988.19,"3,220",19,4,0.6,1.12,104,30h 47m 19s,14m 17s,1,4,4,7,14,23,34,41.2%,50%,14.3%,54
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,29,Supernova,26,1st,13.8,38,35,73,59,89,"28,443","33,919","-5,476",748.5,"4,294",13,2,0.49,0.97,77,21h 11m 45s,16m 44s,1,1,2,2,4,14,26,15.4%,50%,50%,37
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,30,LG,43,1st,10.9,123,112,235,175,169,"104,425","97,311","7,114",848.98,"2,121",52,0,0.98,2.05,126,38h 22m 11s,13m 41s,1,4,7,11,19,32,43,44.2%,57.9%,9.1%,135
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,31,Team Burger,43,2nd,11.2,85,91,176,149,178,"85,321","86,584","-1,263",1003.78,"6,847",55,5,0.63,1.2,134,38h 32m 6s,13m 21s,0,2,5,6,21,34,43,48.8%,28.6%,0%,76
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,32,GHS Professional,34,1st,12.1,79,77,156,109,119,"59,548","65,692","-6,144",753.77,"3,215",25,2,0.78,1.64,101,28h 38m 2s,11m 52s,1,2,5,7,13,22,34,38.2%,53.8%,14.3%,87
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,33,Zero Tenacity,34,1st,10.8,79,85,164,109,135,"66,913","66,136",777,847,"5,245",33,11,0.74,1.44,107,30h 52m 35s,12m 53s,2,2,5,6,18,25,34,52.9%,33.3%,33.3%,75
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,34,REIGNITE,26,2nd,10.8,40,61,101,60,128,"40,571","50,180","-9,609",1014.28,"1,697",53,1,0.51,0.99,79,24h 12m 31s,14m 13s,0,2,4,5,11,20,26,42.3%,45.5%,0%,38
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,35,OrglessAndHungry,34,1st,10.7,112,82,194,139,136,"64,250","70,509","-6,259",573.66,"7,169",45,7,1.09,2.29,103,30h 50m 1s,11m 59s,2,2,4,5,17,26,34,50%,29.4%,40%,124
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,36,shadow3690,26,1st,13.1,50,41,91,65,98,"39,908","43,163","-3,255",798.16,"2,584",22,3,0.64,1.33,78,22h 53m 2s,16m 8s,1,1,1,2,10,16,26,38.5%,20%,50%,54
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,37,Ninjas,26,3rd,11.8,59,45,104,104,101,"63,537","56,979","6,558",1076.9,"5,369",20,9,0.68,1.41,87,23h 32m 27s,13m 41s,0,0,1,4,12,17,26,46.2%,33.3%,0%,64
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,38,NRG,26,1st,11.7,57,49,106,84,102,"58,152","51,537","6,615",1020.21,"8,560",18,13,0.66,1.36,87,24h 49m 32s,13m 10s,1,1,2,2,10,20,26,38.5%,20%,50%,61
