event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,team,games,best_p,avg_p,kills,place_pts,total_pts,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,fastest_first_kill,top_1s,top_2s,top_3s,top_5s,top_10s,top_15s,top_20s,top_10_pct,t10_to_t5_pct,t5_to_t1_pct,assists
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,1,Cloud9,1,13th,13,0,1,1,1,4,902,990,-88,902,0,1,0,0,0,3,44m 35s,,0,0,0,0,0,1,1,0%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,2,SSE-Xray,1,10th,10,0,2,2,0,5,866,"1,606",-740,866,255,0,2,0,0,5,47m 38s,,0,0,0,0,1,1,1,100%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,3,FNATIC,1,8th,8,6,2,8,8,3,"3,382","1,989","1,393",563.67,65,0,0,2,4.33,3,56m 27s,,0,0,0,0,1,1,1,100%,0%,0%,7
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,4,Exo Clan,1,19th,19,1,0,1,2,3,552,"1,084",-532,552,0,0,0,0.33,0.67,3,30m 42s,,0,0,0,0,0,0,1,0%,0%,0%,1
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,5,TSM,1,15th,15,3,1,4,4,3,"1,123",813,310,374.33,204,0,0,1,3,3,38m 7s,,0,0,0,0,0,1,1,0%,0%,0%,6
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,6,HAO,1,18th,18,3,0,3,5,3,993,651,342,331,0,1,0,1,1.67,3,31m 33s,,0,0,0,0,0,0,1,0%,0%,0%,2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,7,Noctem Scan,1,1st,1,9,12,21,9,4,"3,154","2,235",919,350.44,20,1,2,4.5,11,2,1h 2m 4s,,1,1,1,1,1,1,1,100%,100%,100%,13
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,8,SSG,1,14th,14,3,1,4,3,3,855,463,392,285,260,0,0,1,2.33,3,39m 41s,,0,0,0,0,0,1,1,0%,0%,0%,4
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,9,ENTER FORCE.36,1,2nd,2,12,9,21,13,6,"3,283","3,187",96,273.58,25,2,1,3,6.75,4,1h 2m 8s,,0,1,1,1,1,1,1,100%,100%,0%,15
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,10,BLEED Esports,1,9th,9,6,2,8,7,3,"2,384","1,402",982,397.33,184,0,0,2,4.33,3,51m 3s,,0,0,0,0,1,1,1,100%,0%,0%,7
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,11,Legends Gaming,1,17th,17,3,0,3,3,5,474,"1,565","-1,091",158,0,0,2,0.6,1,5,28m 39s,,0,0,0,0,0,0,1,0%,0%,0%,2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,12,LG,1,4th,4,0,5,5,0,3,"2,770","2,757",13,2770,48,0,0,0,0,3,59m 59s,,0,0,0,1,1,1,1,100%,100%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,13,Natus Vincere,1,16th,16,0,0,0,0,3,454,"1,298",-844,454,70,0,0,0,0,3,36m 38s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,14,shadow3690,1,5th,5,1,4,5,3,3,"1,656","1,205",451,1656,40,0,0,0.33,0.33,3,58m 24s,,0,0,0,1,1,1,1,100%,100%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,15,DreamFire,1,7th,7,1,3,4,2,3,"1,207","1,038",169,1207,0,0,0,0.33,0.67,3,46m 41s,,0,0,0,0,1,1,1,100%,0%,0%,1
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,16,NRG,1,11th,11,0,1,1,0,6,"1,433","2,434","-1,001",1433,50,3,0,0,0,3,47m 33s,,0,0,0,0,0,1,1,0%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,17,FA KIDS,1,12th,12,3,1,4,5,3,"1,347",676,671,449,747,0,0,1,2,3,46m 43s,,0,0,0,0,0,1,1,0%,0%,0%,3
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,18,NOEZ FOXX,1,3rd,3,9,7,16,12,4,"4,116","3,044","1,072",457.33,200,0,1,2.25,5,4,1h 2m 14s,,0,0,1,1,1,1,1,100%,100%,0%,11
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,19,VK GAMING,1,6th,6,1,3,4,1,5,"1,944",763,"1,181",1944,736,3,0,0.33,0.67,3,57m 36s,,0,0,0,0,1,1,1,100%,0%,0%,1
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #5,5,World's Edge,c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,https://apexlegendsstatus.com/algs/game/c197aa04f143902cc5c6b6a54f964c0a,A vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/c197aa04f143902cc5c6b6a54f964c0a,game,43,team_stats,Scores,20,FENNEL,1,20th,20,0,0,0,0,4,53,"1,155","-1,102",53,0,1,0,0,0,3,28m 30s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,1,NRG,1,13th,13,2,1,3,2,3,"1,753","1,727",26,876.5,0,0,0,0.67,1.67,3,49m 51s,,0,0,0,0,0,1,1,0%,0%,0%,3
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,2,LG,1,7th,7,3,3,6,3,4,"1,004","1,945",-941,334.67,20,0,1,0.75,0.75,4,50m 43s,,0,0,0,0,1,1,1,100%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,3,NOEZ FOXX,1,1st,1,7,12,19,8,1,"3,161","1,499","1,662",451.57,50,1,0,7,14,0,59m 45s,,1,1,1,1,1,1,1,100%,100%,100%,7
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,4,Cloud9,1,10th,10,1,2,3,1,4,735,"1,994","-1,259",735,130,0,1,0.25,0.25,4,49m 16s,,0,0,0,0,1,1,1,100%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,5,Noctem Scan,1,20th,20,0,0,0,1,3,417,"1,101",-684,417,0,0,0,0,0,3,18m 8s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,6,ENTER FORCE.36,1,5th,5,8,4,12,8,3,"1,816","1,932",-116,227,0,1,0,2.67,5.33,3,53m 36s,,0,0,0,1,1,1,1,100%,100%,0%,8
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,7,DreamFire,1,19th,19,0,0,0,1,3,905,969,-64,905,0,0,0,0,0,3,22m 10s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,8,Legends Gaming,1,3rd,3,0,7,7,0,3,"1,526","1,543",-17,1526,235,0,0,0,0,3,57m 14s,,0,0,1,1,1,1,1,100%,100%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,9,TSM,1,2nd,2,7,9,16,8,3,"3,881","1,404","2,477",554.43,115,0,0,2.33,6,3,59m 4s,,0,1,1,1,1,1,1,100%,100%,0%,11
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,10,HAO,1,15th,15,1,1,2,2,3,919,928,-9,919,0,0,0,0.33,1,3,47m 6s,,0,0,0,0,0,1,1,0%,0%,0%,2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,11,SSG,1,11th,11,3,1,4,3,3,"1,698",501,"1,197",566,258,0,0,1,2,3,50m 36s,,0,0,0,0,0,1,1,0%,0%,0%,3
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,12,Exo Clan,1,18th,18,0,0,0,0,3,549,815,-266,549,0,0,0,0,0,3,28m 48s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,13,BLEED Esports,1,8th,8,0,2,2,0,3,339,672,-333,339,335,0,0,0,0,3,51m 42s,,0,0,0,0,1,1,1,100%,0%,0%,0
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day2,AvD,A vs. D,Game #6,6,World's Edge,bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,https://apexlegendsstatus.com/algs/game/bb7acdeef2903fc4b67ad52f2144701b,A vs. D - Game #6 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day2/AvD/bb7acdeef2903fc4b67ad52f2144701b,game,43,team_stats,Scores,14,Natus Vincere,1,9th,9,2,2,4,2,3,"1,107","2,262","-1,155",553.5,0,1,0,0.67,1,3,53m 6s,,0,0,0,0,1,1,1,100%,0%,0%,1
