event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,legend,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,fwr_pct,total_occurrences
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #5,5,Olympus,0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/game/0a0d4255674cbcb0221f28ff63fb15ed,B - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,game,1,legend_meta,Scores,1,Bangalore,100%,10.5,5%,25%,14.3%,50.7%,20
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #5,5,Olympus,0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/game/0a0d4255674cbcb0221f28ff63fb15ed,B - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,game,1,legend_meta,Scores,2,Pathfinder,80%,10.6,6.3%,25%,16.7%,52.9%,16
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #5,5,Olympus,0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/game/0a0d4255674cbcb0221f28ff63fb15ed,B - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,game,1,legend_meta,Scores,3,Wattson,45%,11.4,0%,33.3%,0%,40.7%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #5,5,Olympus,0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/game/0a0d4255674cbcb0221f28ff63fb15ed,B - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,game,1,legend_meta,Scores,4,Fuse,40%,8.6,12.5%,37.5%,20%,63.8%,8
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #5,5,Olympus,0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/game/0a0d4255674cbcb0221f28ff63fb15ed,B - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,game,1,legend_meta,Scores,5,Seer,15%,13,0%,0%,0%,9.1%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #5,5,Olympus,0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/game/0a0d4255674cbcb0221f28ff63fb15ed,B - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,game,1,legend_meta,Scores,6,Bloodhound,10%,11.5,0%,0%,0%,33.3%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #5,5,Olympus,0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/game/0a0d4255674cbcb0221f28ff63fb15ed,B - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,game,1,legend_meta,Scores,7,Lifeline,5%,8,0%,0%,0%,55.6%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #5,5,Olympus,0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,https://apexlegendsstatus.com/algs/game/0a0d4255674cbcb0221f28ff63fb15ed,B - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/0a0d4255674cbcb0221f28ff63fb15ed,game,1,legend_meta,Scores,8,Crypto,5%,9,0%,0%,0%,25%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,1,Bangalore,100%,10.5,5%,25%,14.3%,50.8%,20
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,2,Pathfinder,90%,10.1,5.6%,27.8%,14.3%,50%,18
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,3,Wattson,55%,11.1,0%,18.2%,0%,48.4%,11
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,4,Fuse,30%,7.8,16.7%,50%,33.3%,63%,6
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,5,Seer,5%,16,0%,0%,0%,25%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,6,Conduit,5%,11,0%,0%,0%,57.1%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,7,Newcastle,5%,15,0%,0%,0%,14.3%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,8,Crypto,5%,18,0%,0%,0%,40%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #6,6,Broken Moon,43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,https://apexlegendsstatus.com/algs/game/43492be9f54ba00cc2c947a0ea8a1649,B - Game #6 - Broken Moon,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/43492be9f54ba00cc2c947a0ea8a1649,game,1,legend_meta,Scores,9,Lifeline,5%,9,0%,0%,0%,40%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #7,7,World's Edge,3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/game/3f8153bc005bd1e590b7238f0217fa74,B - Game #7 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,game,1,legend_meta,Scores,1,Bangalore,100%,10.5,5%,25%,14.3%,50%,20
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #7,7,World's Edge,3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/game/3f8153bc005bd1e590b7238f0217fa74,B - Game #7 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,game,1,legend_meta,Scores,2,Fuse,55%,9.5,0%,36.4%,0%,46.9%,11
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #7,7,World's Edge,3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/game/3f8153bc005bd1e590b7238f0217fa74,B - Game #7 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,game,1,legend_meta,Scores,3,Pathfinder,55%,9.8,9.1%,27.3%,20%,52.9%,11
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #7,7,World's Edge,3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/game/3f8153bc005bd1e590b7238f0217fa74,B - Game #7 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,game,1,legend_meta,Scores,4,Wattson,50%,11.5,10%,10%,50%,54.5%,10
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #7,7,World's Edge,3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/game/3f8153bc005bd1e590b7238f0217fa74,B - Game #7 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,game,1,legend_meta,Scores,5,Crypto,15%,15,0%,0%,0%,37.5%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #7,7,World's Edge,3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/game/3f8153bc005bd1e590b7238f0217fa74,B - Game #7 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,game,1,legend_meta,Scores,6,Seer,15%,5.7,0%,66.7%,0%,50%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #7,7,World's Edge,3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,https://apexlegendsstatus.com/algs/game/3f8153bc005bd1e590b7238f0217fa74,B - Game #7 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/3f8153bc005bd1e590b7238f0217fa74,game,1,legend_meta,Scores,7,Bloodhound,10%,15,0%,0%,0%,40%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #8,8,World's Edge,c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/game/c375a98726541ba3eabf4d95be5dc7b7,B - Game #8 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,game,1,legend_meta,Scores,1,Bangalore,100%,10.5,5%,25%,14.3%,50.4%,20
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #8,8,World's Edge,c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/game/c375a98726541ba3eabf4d95be5dc7b7,B - Game #8 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,game,1,legend_meta,Scores,2,Pathfinder,55%,11.1,0%,18.2%,0%,47%,11
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #8,8,World's Edge,c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/game/c375a98726541ba3eabf4d95be5dc7b7,B - Game #8 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,game,1,legend_meta,Scores,3,Wattson,50%,10.4,10%,30%,25%,48.4%,10
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #8,8,World's Edge,c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/game/c375a98726541ba3eabf4d95be5dc7b7,B - Game #8 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,game,1,legend_meta,Scores,4,Fuse,50%,9.7,0%,30%,0%,56%,10
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #8,8,World's Edge,c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/game/c375a98726541ba3eabf4d95be5dc7b7,B - Game #8 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,game,1,legend_meta,Scores,5,Crypto,20%,11,25%,25%,100%,55.6%,4
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #8,8,World's Edge,c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/game/c375a98726541ba3eabf4d95be5dc7b7,B - Game #8 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,game,1,legend_meta,Scores,6,Seer,15%,9.3,0%,33.3%,0%,54.2%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #8,8,World's Edge,c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,https://apexlegendsstatus.com/algs/game/c375a98726541ba3eabf4d95be5dc7b7,B - Game #8 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/c375a98726541ba3eabf4d95be5dc7b7,game,1,legend_meta,Scores,7,Bloodhound,10%,12.5,0%,0%,0%,12.5%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #9,9,Storm Point,6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/game/6a50270864307bf3078783013a76b432,B - Game #9 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,game,1,legend_meta,Scores,1,Bangalore,100%,10.5,5%,25%,14.3%,50.4%,20
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #9,9,Storm Point,6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/game/6a50270864307bf3078783013a76b432,B - Game #9 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,game,1,legend_meta,Scores,2,Pathfinder,55%,11.9,0%,18.2%,0%,42.9%,11
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #9,9,Storm Point,6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/game/6a50270864307bf3078783013a76b432,B - Game #9 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,game,1,legend_meta,Scores,3,Wattson,50%,8.5,0%,40%,0%,45.5%,10
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #9,9,Storm Point,6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/game/6a50270864307bf3078783013a76b432,B - Game #9 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,game,1,legend_meta,Scores,4,Fuse,45%,10,11.1%,22.2%,33.3%,60.8%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #9,9,Storm Point,6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/game/6a50270864307bf3078783013a76b432,B - Game #9 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,game,1,legend_meta,Scores,5,Crypto,15%,7.7,0%,33.3%,0%,40%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #9,9,Storm Point,6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/game/6a50270864307bf3078783013a76b432,B - Game #9 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,game,1,legend_meta,Scores,6,Bloodhound,15%,13,0%,0%,0%,41.2%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #9,9,Storm Point,6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/game/6a50270864307bf3078783013a76b432,B - Game #9 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,game,1,legend_meta,Scores,7,Seer,15%,11.3,33.3%,33.3%,100%,67.7%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #9,9,Storm Point,6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,https://apexlegendsstatus.com/algs/game/6a50270864307bf3078783013a76b432,B - Game #9 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/6a50270864307bf3078783013a76b432,game,1,legend_meta,Scores,8,Catalyst,5%,18,0%,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #10,10,Storm Point,9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/game/9ba8e8c991c9dc0df80f9d343bf5673c,B - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,game,1,legend_meta,Scores,1,Bangalore,100%,10.5,5%,25%,14.3%,50.4%,20
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #10,10,Storm Point,9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/game/9ba8e8c991c9dc0df80f9d343bf5673c,B - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,game,1,legend_meta,Scores,2,Pathfinder,55%,11,9.1%,27.3%,25%,53%,11
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #10,10,Storm Point,9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/game/9ba8e8c991c9dc0df80f9d343bf5673c,B - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,game,1,legend_meta,Scores,3,Wattson,50%,10.4,10%,30%,25%,51.4%,10
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #10,10,Storm Point,9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/game/9ba8e8c991c9dc0df80f9d343bf5673c,B - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,game,1,legend_meta,Scores,4,Fuse,40%,9.6,0%,25%,0%,50.8%,8
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #10,10,Storm Point,9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,https://apexlegendsstatus.com/algs/game/9ba8e8c991c9dc0df80f9d343bf5673c,B - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/9ba8e8c991c9dc0df80f9d343bf5673c,game,1,legend_meta,Scores,5,Crypto,15%,7.7,0%,33.3%,0%,50%,3
