event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,composition,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,games_played
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,30,composition_by_scope,Scores,1,"Bangalore, Fuse, Pathfinder",100%,20,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,31,composition_by_scope,Scores,1,"Bangalore, Gibraltar, Pathfinder",100%,7,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,32,composition_by_scope,Scores,1,"Bangalore, Pathfinder, Wattson",100%,19,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,33,composition_by_scope,Scores,1,"Bangalore, Crypto, Wattson",100%,10,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,34,composition_by_scope,Scores,1,"Bangalore, Fuse, Pathfinder",100%,18,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,35,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Pathfinder",100%,11,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,36,composition_by_scope,Scores,1,"Bangalore, Crypto, Wattson",100%,17,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,37,composition_by_scope,Scores,1,"Bangalore, Crypto, Wattson",100%,6,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,38,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Pathfinder",100%,9,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,39,composition_by_scope,Scores,1,"Bangalore, Seer, Wattson",100%,4,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,40,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Fuse",100%,3,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,41,composition_by_scope,Scores,1,"Bangalore, Seer, Wattson",100%,8,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #3,3,Storm Point,efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,https://apexlegendsstatus.com/algs/game/efbc9b9327466e764caae77279917f9e,LastChance - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/efbc9b9327466e764caae77279917f9e,game,42,composition_by_scope,Scores,1,"Bangalore, Fuse, Seer",100%,1,100%,100%,100%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,23,composition_by_scope,Scores,1,"Bangalore, Pathfinder, Wattson",100%,17,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,24,composition_by_scope,Scores,1,"Bangalore, Seer, Wattson",100%,5,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,25,composition_by_scope,Scores,1,"Bangalore, Crypto, Fuse",100%,1,100%,100%,100%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,26,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Fuse",100%,20,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,27,composition_by_scope,Scores,1,"Bangalore, Fuse, Pathfinder",100%,13,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,28,composition_by_scope,Scores,1,"Bangalore, Fuse, Seer",100%,14,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,29,composition_by_scope,Scores,1,"Bangalore, Fuse, Seer",100%,6,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,30,composition_by_scope,Scores,1,"Bangalore, Crypto, Wattson",100%,12,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,31,composition_by_scope,Scores,1,"Bangalore, Fuse, Pathfinder",100%,9,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,32,composition_by_scope,Scores,1,"Bangalore, Seer, Wattson",100%,8,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,33,composition_by_scope,Scores,1,"Bangalore, Seer, Wattson",100%,4,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,34,composition_by_scope,Scores,1,"Bangalore, Seer, Wattson",100%,3,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,35,composition_by_scope,Scores,1,"Bangalore, Gibraltar, Pathfinder",100%,10,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,36,composition_by_scope,Scores,1,"Bangalore, Fuse, Pathfinder",100%,11,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,37,composition_by_scope,Scores,1,"Bangalore, Seer, Wattson",100%,19,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,38,composition_by_scope,Scores,1,"Bangalore, Pathfinder, Seer",100%,7,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,39,composition_by_scope,Scores,1,"Bangalore, Crypto, Wattson",100%,2,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,40,composition_by_scope,Scores,1,"Bangalore, Fuse, Pathfinder",100%,15,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,41,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Pathfinder",100%,16,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #4,4,Storm Point,092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,https://apexlegendsstatus.com/algs/game/092045e0455d0a72d64a8effdb0e8f5c,LastChance - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/092045e0455d0a72d64a8effdb0e8f5c,game,42,composition_by_scope,Scores,1,"Bangalore, Crypto, Wattson",100%,18,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #5,5,Olympus,698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/game/698bc6a7c5a8a16be8ed706e23469532,LastChance - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,game,23,composition_by_scope,Scores,1,"Bangalore, Crypto, Fuse",100%,15,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #5,5,Olympus,698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/game/698bc6a7c5a8a16be8ed706e23469532,LastChance - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,game,24,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Pathfinder",100%,16,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #5,5,Olympus,698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/game/698bc6a7c5a8a16be8ed706e23469532,LastChance - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,game,25,composition_by_scope,Scores,1,"Bangalore, Fuse, Pathfinder",100%,1,100%,100%,100%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #5,5,Olympus,698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/game/698bc6a7c5a8a16be8ed706e23469532,LastChance - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,game,26,composition_by_scope,Scores,1,"Bangalore, Fuse, Seer",100%,17,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #5,5,Olympus,698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/game/698bc6a7c5a8a16be8ed706e23469532,LastChance - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,game,27,composition_by_scope,Scores,1,"Bangalore, Fuse, Pathfinder",100%,10,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #5,5,Olympus,698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/game/698bc6a7c5a8a16be8ed706e23469532,LastChance - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,game,28,composition_by_scope,Scores,1,"Bangalore, Pathfinder, Wattson",100%,18,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #5,5,Olympus,698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/game/698bc6a7c5a8a16be8ed706e23469532,LastChance - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,game,29,composition_by_scope,Scores,1,"Bangalore, Pathfinder, Wattson",100%,8,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day3,LastChance,LastChance,Game #5,5,Olympus,698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,https://apexlegendsstatus.com/algs/game/698bc6a7c5a8a16be8ed706e23469532,LastChance - Game #5 - Olympus,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day3/LastChance/698bc6a7c5a8a16be8ed706e23469532,game,30,composition_by_scope,Scores,1,"Bangalore, Pathfinder, Wattson",100%,6,0%,0%,0%,1
