event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,team,games,best_p,avg_p,kills,place_pts,total_pts,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,avg_fastest_first_kill,top_1s,top_2s,top_3s,top_5s,top_10s,top_15s,top_20s,top_10_pct,t10_to_t5_pct,t5_to_t1_pct,assists,kill_share,placement_share,kills_per_game,place_pts_per_game,total_pts_per_game,top5_rate,top10_rate,style
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,16,GoNext,35,1st,8.6,126,128,254,168,138,85025,"83,542","1,483",674.8,"5,668",36,14,1.21,2.35,104,33h 27m 5s,11m 12s,5,5,7,11,23,28,35,65.7%,47.8%,45.5%,118,0.49606299212598426,0.5039370078740157,3.6,3.657142857142857,7.257142857142857,0.3142857142857143,0.6571428571428571,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,15,Alliance,35,1st,7.3,166,152,318,209,144,99662,"90,746","8,916",600.37,"6,454",49,6,1.63,3.47,102,34h 14m 54s,13m 56s,3,8,10,18,24,32,35,68.6%,75%,16.7%,188,0.5220125786163522,0.4779874213836478,4.742857142857143,4.3428571428571425,9.085714285714285,0.5142857142857142,0.6857142857142857,hybrid_high_yield
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,14,TSM,35,1st,10.0,122,104,226,161,124,89077,"76,420","12,657",730.14,"3,677",29,2,1.21,2.59,101,32h 37m 56s,14m 49s,2,5,6,9,20,27,35,57.1%,45%,22.2%,140,0.5398230088495575,0.46017699115044247,3.4857142857142858,2.9714285714285715,6.457142857142857,0.2571428571428571,0.5714285714285714,hybrid_high_yield
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,13,Cloud9,34,1st,9.4,106,98,204,143,118,75693,"70,025","5,668",714.08,"1,690",21,4,1.03,2.03,103,33h 13m 39s,14m 33s,1,3,5,9,20,30,34,58.8%,45%,11.1%,103,0.5196078431372549,0.4803921568627451,3.1176470588235294,2.8823529411764706,6.0,0.2647058823529412,0.5882352941176471,hybrid_high_yield
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,12,GUILD,35,1st,8.8,124,121,245,194,118,102125,"68,377","33,748",823.59,"2,833",25,1,1.28,2.39,97,33h 4m 14s,13m 44s,3,6,6,12,22,31,35,62.9%,54.5%,25%,108,0.5061224489795918,0.49387755102040815,3.5428571428571427,3.4571428571428573,7.0,0.34285714285714286,0.6285714285714286,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,11,Exo Clan,43,1st,10.7,121,100,221,182,152,96592,"76,092","20,500",798.28,"3,176",22,11,0.88,1.77,137,39h 1m 15s,12m 33s,1,2,5,8,21,35,43,48.8%,38.1%,12.5%,121,0.5475113122171946,0.45248868778280543,2.813953488372093,2.3255813953488373,5.1395348837209305,0.18604651162790697,0.4883720930232558,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,40,Oblivion,26,2nd,12.8,77,42,119,103,97,43824,"45,784","-1,960",569.14,"5,328",15,7,0.91,1.79,85,23h 4m 8s,12m 25s,0,1,2,4,9,13,26,34.6%,44.4%,0%,75,0.6470588235294118,0.35294117647058826,2.9615384615384617,1.6153846153846154,4.576923076923077,0.15384615384615385,0.34615384615384615,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,9,Virtus.pro,43,1st,11.3,153,106,259,211,197,98641,"103,657","-5,016",644.71,"13,646",62,20,1.05,2.13,146,36h 28m 49s,9m 44s,1,4,7,10,19,31,43,44.2%,52.6%,10%,158,0.5907335907335908,0.4092664092664093,3.558139534883721,2.4651162790697674,6.023255813953488,0.23255813953488372,0.4418604651162791,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,8,Aurora,35,1st,7.2,124,169,293,174,151,89935,"91,073","-1,138",725.28,"17,087",56,12,1.25,2.55,99,34h 20m 46s,15m 13s,6,9,13,17,26,29,35,74.3%,65.4%,35.3%,128,0.4232081911262799,0.5767918088737202,3.5428571428571427,4.828571428571428,8.371428571428572,0.4857142857142857,0.7428571428571429,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,7,Liquid Alienware,35,1st,11.0,102,91,193,144,124,80318,"78,492","1,826",787.43,"6,674",28,4,0.99,2.18,103,31h 5m 55s,11m 38s,2,3,5,9,15,25,35,42.9%,60%,22.2%,123,0.5284974093264249,0.47150259067357514,2.914285714285714,2.6,5.514285714285714,0.2571428571428571,0.42857142857142855,hybrid_high_yield
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,6,FNATIC,43,1st,11.3,147,128,275,183,152,92535,"74,429","18,106",629.49,"12,894",38,8,1.2,2.52,122,36h 51m 14s,11m 4s,5,6,8,12,20,27,43,46.5%,60%,41.7%,161,0.5345454545454545,0.46545454545454545,3.4186046511627906,2.9767441860465116,6.395348837209302,0.27906976744186046,0.46511627906976744,hybrid_high_yield
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,5,Noctem,43,1st,12.3,155,110,265,196,151,87622,"90,746","-3,124",565.3,"5,171",33,9,1.28,2.65,121,34h 33m 23s,10m 33s,6,6,7,10,13,25,43,30.2%,76.9%,60%,166,0.5849056603773585,0.41509433962264153,3.604651162790698,2.558139534883721,6.162790697674419,0.23255813953488372,0.3023255813953488,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,4,GREEN STEGO,34,2nd,10.8,87,73,160,122,130,66863,"56,082","10,781",768.54,"5,234",26,5,0.81,1.77,107,29h 53m 46s,11m 53s,0,1,3,6,18,25,34,52.9%,33.3%,0%,102,0.54375,0.45625,2.5588235294117645,2.1470588235294117,4.705882352941177,0.17647058823529413,0.5294117647058824,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,3,ShopifyRebellion,35,1st,8.0,136,138,274,181,123,111362,"75,722","35,640",818.84,"7,697",29,2,1.42,2.85,96,34h 46m 1s,13m 5s,4,7,9,13,24,29,35,68.6%,54.2%,30.8%,138,0.49635036496350365,0.5036496350364964,3.8857142857142857,3.942857142857143,7.828571428571428,0.37142857142857144,0.6857142857142857,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,2,Team Falcons,43,1st,9.1,186,162,348,252,174,120886,"103,255","17,631",649.92,"13,837",50,15,1.38,2.92,135,40h 6m 11s,11m 31s,3,8,15,16,24,34,43,55.8%,66.7%,18.8%,208,0.5344827586206896,0.46551724137931033,4.325581395348837,3.7674418604651163,8.093023255813954,0.37209302325581395,0.5581395348837209,hybrid_high_yield
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,19,CRAZY RACCOON,34,1st,11.4,109,74,183,146,130,87540,"59,908","27,632",803.12,"5,542",36,1,1.09,2.36,100,30h 45m 52s,12m 43s,1,2,3,7,15,25,34,44.1%,46.7%,14.3%,127,0.5956284153005464,0.40437158469945356,3.2058823529411766,2.176470588235294,5.382352941176471,0.20588235294117646,0.4411764705882353,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,10,GaiminGladiators,35,1st,10.7,87,98,185,125,130,81097,"77,013","4,084",932.15,"3,037",37,5,0.86,1.71,101,29h 52m 28s,14m 21s,3,4,5,9,18,25,35,51.4%,50%,33.3%,86,0.4702702702702703,0.5297297297297298,2.4857142857142858,2.8,5.285714285714286,0.2571428571428571,0.5142857142857142,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,20,FURIA,35,1st,7.6,124,123,247,164,140,75807,"78,002","-2,195",611.35,"8,357",34,9,1.12,2.16,111,35h 29m 8s,13m 38s,1,3,5,16,25,33,35,71.4%,64%,6.3%,116,0.5020242914979757,0.4979757085020243,3.5428571428571427,3.5142857142857142,7.057142857142857,0.45714285714285713,0.7142857142857143,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,22,Meteor,26,2nd,13.0,39,38,77,61,94,36235,"40,945","-4,710",929.1,"6,380",12,6,0.46,0.96,84,23h 6m 10s,11m 9s,0,1,1,3,6,18,26,23.1%,50%,0%,42,0.5064935064935064,0.4935064935064935,1.5,1.4615384615384615,2.9615384615384617,0.11538461538461539,0.23076923076923078,low_yield_or_unstable
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,39,FaZe,34,1st,11.4,58,66,124,106,129,72301,"68,054","4,247",1246.57,"2,716",26,9,0.54,1.12,108,29h 38m 11s,13m 33s,1,1,1,5,15,26,34,44.1%,33.3%,20%,63,0.46774193548387094,0.532258064516129,1.7058823529411764,1.9411764705882353,3.6470588235294117,0.14705882352941177,0.4411764705882353,low_yield_or_unstable
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,38,NRG,26,1st,11.7,57,49,106,84,102,58152,"51,537","6,615",1020.21,"8,560",18,13,0.66,1.36,87,24h 49m 32s,13m 10s,1,1,2,2,10,20,26,38.5%,20%,50%,61,0.5377358490566038,0.46226415094339623,2.1923076923076925,1.8846153846153846,4.076923076923077,0.07692307692307693,0.38461538461538464,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,37,Ninjas,26,3rd,11.8,59,45,104,104,101,63537,"56,979","6,558",1076.9,"5,369",20,9,0.68,1.41,87,23h 32m 27s,13m 41s,0,0,1,4,12,17,26,46.2%,33.3%,0%,64,0.5673076923076923,0.4326923076923077,2.269230769230769,1.7307692307692308,4.0,0.15384615384615385,0.46153846153846156,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,36,shadow3690,26,1st,13.1,50,41,91,65,98,39908,"43,163","-3,255",798.16,"2,584",22,3,0.64,1.33,78,22h 53m 2s,16m 8s,1,1,1,2,10,16,26,38.5%,20%,50%,54,0.5494505494505495,0.45054945054945056,1.9230769230769231,1.5769230769230769,3.5,0.07692307692307693,0.38461538461538464,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,35,OrglessAndHungry,34,1st,10.7,112,82,194,139,136,64250,"70,509","-6,259",573.66,"7,169",45,7,1.09,2.29,103,30h 50m 1s,11m 59s,2,2,4,5,17,26,34,50%,29.4%,40%,124,0.5773195876288659,0.422680412371134,3.2941176470588234,2.411764705882353,5.705882352941177,0.14705882352941177,0.5,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,34,REIGNITE,26,2nd,10.8,40,61,101,60,128,40571,"50,180","-9,609",1014.28,"1,697",53,1,0.51,0.99,79,24h 12m 31s,14m 13s,0,2,4,5,11,20,26,42.3%,45.5%,0%,38,0.39603960396039606,0.6039603960396039,1.5384615384615385,2.3461538461538463,3.8846153846153846,0.19230769230769232,0.4230769230769231,low_yield_or_unstable
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,33,Zero Tenacity,34,1st,10.8,79,85,164,109,135,66913,"66,136",777,847.0,"5,245",33,11,0.74,1.44,107,30h 52m 35s,12m 53s,2,2,5,6,18,25,34,52.9%,33.3%,33.3%,75,0.4817073170731707,0.5182926829268293,2.323529411764706,2.5,4.823529411764706,0.17647058823529413,0.5294117647058824,low_yield_or_unstable
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,32,GHS Professional,34,1st,12.1,79,77,156,109,119,59548,"65,692","-6,144",753.77,"3,215",25,2,0.78,1.64,101,28h 38m 2s,11m 52s,1,2,5,7,13,22,34,38.2%,53.8%,14.3%,87,0.5064102564102564,0.4935897435897436,2.323529411764706,2.264705882352941,4.588235294117647,0.20588235294117646,0.38235294117647056,low_yield_or_unstable
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,31,Team Burger,43,2nd,11.2,85,91,176,149,178,85321,"86,584","-1,263",1003.78,"6,847",55,5,0.63,1.2,134,38h 32m 6s,13m 21s,0,2,5,6,21,34,43,48.8%,28.6%,0%,76,0.48295454545454547,0.5170454545454546,1.9767441860465116,2.116279069767442,4.093023255813954,0.13953488372093023,0.4883720930232558,low_yield_or_unstable
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,30,LG,43,1st,10.9,123,112,235,175,169,104425,"97,311","7,114",848.98,"2,121",52,0,0.98,2.05,126,38h 22m 11s,13m 41s,1,4,7,11,19,32,43,44.2%,57.9%,9.1%,135,0.5234042553191489,0.4765957446808511,2.86046511627907,2.604651162790698,5.465116279069767,0.2558139534883721,0.4418604651162791,hybrid_high_yield
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,29,Supernova,26,1st,13.8,38,35,73,59,89,28443,"33,919","-5,476",748.5,"4,294",13,2,0.49,0.97,77,21h 11m 45s,16m 44s,1,1,2,2,4,14,26,15.4%,50%,50%,37,0.5205479452054794,0.4794520547945205,1.4615384615384615,1.3461538461538463,2.8076923076923075,0.07692307692307693,0.15384615384615385,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,28,DRAGONS,34,1st,11.4,62,77,139,105,120,61268,"59,272","1,996",988.19,"3,220",19,4,0.6,1.12,104,30h 47m 19s,14m 17s,1,4,4,7,14,23,34,41.2%,50%,14.3%,54,0.4460431654676259,0.5539568345323741,1.8235294117647058,2.264705882352941,4.088235294117647,0.20588235294117646,0.4117647058823529,low_yield_or_unstable
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,27,VK GAMING,43,1st,9.0,128,132,260,182,204,90875,"90,628",247,709.96,"15,072",67,15,0.91,1.73,141,40h 51m 39s,15m 47s,1,3,6,16,28,36,43,65.1%,57.1%,6.3%,116,0.49230769230769234,0.5076923076923077,2.9767441860465116,3.0697674418604652,6.046511627906977,0.37209302325581395,0.6511627906976745,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,26,Envy,43,1st,10.0,114,129,243,147,168,80403,"92,101","-11,698",705.29,"4,995",38,13,0.84,1.67,136,40h 10m 1s,15m 3s,2,5,8,12,24,34,43,55.8%,50%,16.7%,113,0.4691358024691358,0.5308641975308642,2.6511627906976742,3.0,5.651162790697675,0.27906976744186046,0.5581395348837209,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,25,disguised,34,1st,11.3,85,74,159,122,144,67366,"72,922","-5,556",792.54,"2,137",46,7,0.8,1.73,106,30h 46m 22s,13m 48s,1,2,2,8,15,24,34,44.1%,53.3%,12.5%,98,0.5345911949685535,0.46540880503144655,2.5,2.176470588235294,4.676470588235294,0.23529411764705882,0.4411764705882353,hybrid_high_yield
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,24,STALLIONS,26,2nd,10.7,64,50,114,93,102,59139,"52,664","6,475",924.05,"3,268",20,9,0.74,1.33,87,24h 48m 14s,13m 10s,0,1,1,3,12,22,26,46.2%,25%,0%,52,0.5614035087719298,0.43859649122807015,2.4615384615384617,1.9230769230769231,4.384615384615385,0.11538461538461539,0.46153846153846156,edge_fighting_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,23,SOURCE XNY,26,2nd,10.9,64,61,125,102,108,60294,"61,740","-1,446",942.09,"1,303",33,4,0.78,1.63,82,24h 12m 5s,14m 10s,0,2,3,7,12,19,26,46.2%,58.3%,0%,70,0.512,0.488,2.4615384615384617,2.3461538461538463,4.8076923076923075,0.2692307692307692,0.46153846153846156,zone_control_proxy
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,21,DreamFire,26,3rd,11.4,53,50,103,77,105,43841,"42,555","1,286",827.19,"6,401",29,1,0.67,1.51,79,22h 51m 31s,13m 31s,0,0,2,4,12,20,26,46.2%,33.3%,0%,66,0.5145631067961165,0.4854368932038835,2.0384615384615383,1.9230769230769231,3.9615384615384617,0.15384615384615385,0.46153846153846156,low_yield_or_unstable
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,1,100 Thieves,34,1st,10.6,98,101,199,135,132,80630,"72,912","7,718",822.76,"4,670",37,4,0.98,2.0,100,31h 33s,14m 4s,2,6,6,10,16,23,34,47.1%,62.5%,20%,102,0.49246231155778897,0.507537688442211,2.8823529411764706,2.9705882352941178,5.852941176470588,0.29411764705882354,0.47058823529411764,zone_control_proxy
